card_number,player,team,set_name,year,sport,category,insert_name,is_rookie,is_auto,is_mem,variations,var_images
STCL-RA,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,False,False,True,[],{}
STCL-RD,Rafael Devers,Boston Red Sox,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,False,False,True,[],{}
STCL-RMO,Ryan Mountcastle,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,True,False,True,[],{}
STCL-SBI,Shane Bieber,Cleveland Indians,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,False,False,True,[],{}
STCL-SO,Shohei Ohtani,Angels,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,False,False,True,[],{}
STCL-SSA,Sixto Sanchez,Miami Marlins,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,True,False,True,[],{}
STCL-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,False,False,True,[],{}
STCL-YM,Yadier Molina,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,Spring Training Cap Logo,False,False,True,[],{}
70LP-BG,Bob Gibson,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-CJ,Chipper Jones,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-CK,Clayton Kershaw,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-CR,Cal Ripken Jr.,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-DJ,Derek Jeter,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-EB,Ernie Banks,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-EM,Eddie Mathews,Milwaukee Braves,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-FT,Frank Thomas,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-GB,George Brett,Kansas City Royals,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-HA,Hank Aaron,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-I,Ichiro,Seattle Mariners,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-JB,Johnny Bench,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-JM,Joe Morgan,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-JR,Jackie Robinson,Brooklyn Dodgers,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-KG,Ken Griffey Jr.,Seattle Mariners,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-MC,Miguel Cabrera,Detroit Tigers,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-MR,Mariano Rivera,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-MT,Mike Trout,Angels,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-NR,Nolan Ryan,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-PM,Pedro Martinez,Boston Red Sox,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-RJ,Reggie Jackson,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-SC,Steve Carlton,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-TS,Tom Seaver,New York Mets,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-VG,Vladimir Guerrero,Montréal Expos,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
70LP-WM,Willie Mays,San Francisco Giants,2021 Topps Series 1,2021,baseball,Relic,70th Anniversary Logo Patch,False,False,True,[],{}
MLM-AB,Alex Bregman,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-AJ,Aaron Judge,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-AN,Aaron Nola,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-AR,Amed Rosario,New York Mets,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-BB,Bo Bichette,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-BL,Brandon Lowe,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-BS,Blake Snell,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-CC,Carlos Correa,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-CM,Casey Mize,Detroit Tigers,2021 Topps Series 1,2021,baseball,Relic,Major League Material,True,False,True,[],{}
MLM-CS,Corey Seager,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-DS,Dansby Swanson,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-EW,Evan White,Seattle Mariners,2021 Topps Series 1,2021,baseball,Relic,Major League Material,True,False,True,[],{}
MLM-FT,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-GT,Gleyber Torres,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-JAL,Jose Altuve,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-JB,Javier Báez,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-JBE,Josh Bell,Pittsburgh Pirates,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-JF,Jack Flaherty,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-JL,Jesus Luzardo,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-JS,Juan Soto,Washington Nationals,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-KB,Kris Bryant,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-KH,Keston Hiura,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-KL,Kyle Lewis,Seattle Mariners,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-LR,Luis Robert,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-MC,Miguel Cabrera,Detroit Tigers,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-MO,Matt Olson,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-MS,Miguel Sano,Minnesota Twins,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-MT,Mike Trout,Angels,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-NA,Nolan Arenado,Colorado Rockies,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-OA,Ozzie Albies,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-PA,Pete Alonso,New York Mets,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-PD,Paul DeJong,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-RA,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-RD,Rafael Devers,Boston Red Sox,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-RH,Rhys Hoskins,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-SA,Shogo Akiyama,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-TS,Trevor Story,Colorado Rockies,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-WB,Walker Buehler,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-WC,Willson Contreras,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-XB,Xander Bogaerts,Boston Red Sox,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
MLM-YM,Yoan Moncada,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,Major League Material,False,False,True,[],{}
86R-AB,Alex Bregman,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-AJ,Aaron Judge,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-AN,Aaron Nola,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-BB,Bo Bichette,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-BL,Brandon Lowe,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-BP,Buster Posey,San Francisco Giants,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-BS,Blake Snell,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-CC,Carlos Correa,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-CR,Cal Ripken Jr.,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-CS,Corey Seager,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-DJ,Derek Jeter,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-DM,Don Mattingly,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-FL,Francisco Lindor,Cleveland Indians,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-FT,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-GT,Gleyber Torres,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JA,Jose Altuve,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JB,Javier Baez,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JBE,Josh Bell,Pittsburgh Pirates,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JF,Jack Flaherty,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JL,Jesus Luzardo,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JS,Jorge Soler,Kansas City Royals,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JSO,Juan Soto,Washington Nationals,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-JV,Joey Votto,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-KB,Kris Bryant,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-KG,Ken Griffey Jr.,Seattle Mariners,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-KH,Keston Hiura,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-KL,Kyle Lewis,Seattle Mariners,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-LR,Luis Robert,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-MB,Mookie Betts,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-MC,Miguel Cabrera,Detroit Tigers,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-MM,Mark McGwire,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-MO,Matt Olson,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-MS,Miguel Sano,Minnesota Twins,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-MT,Mike Trout,Angels,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-NA,Nolan Arenado,Colorado Rockies,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-NR,Nolan Ryan,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-OA,Ozzie Albies,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-PA,Pete Alonso,New York Mets,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-PD,Paul DeJong,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-RA,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-RD,Rafael Devers,Boston Red Sox,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-RH,Rhys Hoskins,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-SA,Shogo Akiyama,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-SO,Shohei Ohtani,Angels,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-TG,Tony Gwynn,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-TS,Trevor Story,Colorado Rockies,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-VR,Victor Robles,Washington Nationals,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-WB,Walker Buehler,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-WC,Willson Contreras,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-XB,Xander Bogaerts,Boston Red Sox,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-YM,Yoan Moncada,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
86R-YMO,Yadier Molina,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,1986 Topps Baseball Relic,False,False,True,[],{}
WCR-AP,A.J. Pollock,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-BG,Brusdar Graterol,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-CB,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-CK,Clayton Kershaw,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-CS,Corey Seager,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-CT,Chris Taylor,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-DM,Dustin May,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-JP,Joc Pederson,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-JU,Julio Urias,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-KJ,Kenley Jansen,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-MB,Mookie Betts,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-MM,Max Muncy,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-TG,Tony Gonsolin,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-WB,Walker Buehler,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
WCR-WS,Will Smith,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,World Champion Relic,False,False,True,[],{}
PPR-AB,Alex Bregman,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-AJ,Aaron Judge,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-BL,Brandon Lowe,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-BS,Blake Snell,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-CB,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-CK,Clayton Kershaw,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-CS,Corey Seager,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-DL,DJ LeMahieu,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-EH,Eric Hosmer,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-FF,Freddie Freeman,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-FT,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-GS,George Springer,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-GT,Gleyber Torres,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-IA,Ian Anderson,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,True,False,True,[],{}
PPR-JA,Jose Altuve,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-LG,Lucas Giolito,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-LV,Luke Voit,New York Yankees,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-MF,Max Fried,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-MM,Manny Machado,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-MMU,Max Muncy,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-MO,Matt Olson,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-MS,Marcus Semien,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-OA,Ozzie Albies,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-PG,Paul Goldschmidt,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-RA,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-SM,Sean Murphy,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-TB,Trevor Bauer,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-TG,Tyler Glasnow,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-WB,Walker Buehler,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
PPR-YM,Yadier Molina,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Relic,Postseason Performance Relic,False,False,True,[],{}
ITN-AA,Albert Almora Jr.,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-AAQ,Aristides Aquino,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-AB,Alex Bregman,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-AM,Austin Meadows,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-AN,Aaron Nola,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-AP,A.J. Puk,Oakland Athletics,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-AR,Austin Riley,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-ARI,Anthony Rizzo,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-BL,Brandon Lowe,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-CA,Chris Archer,Pittsburgh Pirates,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-CB,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-CBI,Cavan Biggio,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-CC,Carlos Carrasco,Cleveland Indians,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-CP,Chris Paddack,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-CS,Carlos Santana,Cleveland Indians,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-CY,Christian Yelich,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-DD,Danny Duffy,Kansas City Royals,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-DG,Dee Strange-Gordon,Seattle Mariners,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-DO,David Ortiz,Boston Red Sox,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-EE,Eduardo Escobar,Arizona Diamondbacks,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-EJ,Eloy Jimenez,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-FF,Freddie Freeman,Atlanta Braves,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-FT,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-GS,George Springer,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-IH,Ian Happ,Chicago Cubs,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-JA,Jose Abreu,Chicago White Sox,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-JAL,Jose Altuve,Houston Astros,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-JB,Jose Berrios,Minnesota Twins,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-JBE,Josh Bell,Pittsburgh Pirates,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-JC,Johnny Cueto,San Francisco Giants,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
ITN-JG,Joey Gallo,Texas Rangers,2021 Topps Series 1,2021,baseball,Relic,In the Name Relic,False,False,True,[],{}
