"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Buy One Get One Free","","Nampa","OR","US","","(208) 546-0075","","","","{Cards}","","https://www.grandslamidaho.com/post/buy-one-get-one-free","email: intl-segmenter@11.7.10, core-js-bundle@3.2.1, focus-within-polyfill@5.0.9 | facebook: https://www.facebook.com/profile.php | instagram: https://www.instagram.com/grand_slam_idaho | ebay: https://www.ebay.com/str/jacesbarnyard | enriched:yes","","ddg_targeted","false","true"
"Buy Sell Old Vintage Baseball Cards Football Cards Basketball Cards ...","4967 Newport Ave Ste 12-137 Dept","San Diego","OR","US","","858 259 1300","","","","{Sports,TCG}","","https://kityoung.com/","email: orders@kityoung.com | enriched:yes","","ddg_pass2","false","true"
"CARDS N HOBBY","11633 SW BEAVERTON HILLSDALE HWY","BEAVERTON","OR","US","97005","(503) 747-6914","","","","{TCG,Collectibles}","","WWW.CARDSNHOBBYPDX.COM","email: cardsnhobby@gmail.com | facebook: https://www.facebook.com/profile.php | instagram: https://www.instagram.com/cardsnhobbypdx | enriched:yes","","directory_list","false","true"
"CardPop Up!","214 N. Church St","Rockford","OR","US","","815-965-7606","","","","{TCG}","","https://rockfordbuzz.com/card-pop-up-event-for-teens","enriched:yes","","ddg_targeted","false","true"
"Cardboard Diamonds","11940 Southwest Pacific Highway, Suite E","Tigard","OR","US","97223","+1 503-878-9977","45.4331392","-122.7656069","","{Games}","Mo,We,Th 11:00-21:00; Tu,Sa 11:00-20:00; Fr 11:00-24:00; Su 11:00-19:00","https://cardboarddiamonds.com/","OSM way/577830633 | email: diamondthebox@gmail.com | instagram: https://www.instagram.com/cardboard.diamonds | enriched:yes","","osm","false","true"
"Cardhalla","","Laramie","OR","US","","307-223-1603","","","","{TCG}","","https://www.cardhalla.com/","email: cawvey@cardhalla.com | facebook: http://www.facebook.com/2008 | instagram: https://www.instagram.com/squarespace | enriched:yes","","ddg_targeted","false","true"
"Casino Nova Scotia -Halifax& Sydney","2 minutes to have a Player’s Clubcardin your hand","Halifax","OR","US","","902.425.7777","","","","{Cards}","","https://greatcanadian.com/destinations/novascotia/halifax-sydney/","email: megan.lewis@greatcanadian.com, cnshfxcontactus@gcgaming.com, %20nssydcontactus@gcgaming.com | facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/gcrewards | enriched:yes","","ddg_targeted","false","true"
"Castle of Games","2100 Main Street","Springfield","OR","US","97477","+1 541-654-5172","44.0460897","-122.9943288","","{Games}","Tu-Fr 12:00-18:00; Sa-Mo 12:00-20:00","https://castleofgames.com","OSM node/3524784737 | enriched:yes","","osm","false","true"
"Chronos Games & Gifts","11943 Southwest Canyon Road","Beaverton","OR","US","97005","+1-971-238-6260","45.48995","-122.7996599","","{Games}","11:00-22:00","https://chronosgg.com/","OSM node/13327464902 | email: contact@chronosgg.com | facebook: https://www.facebook.com/ChronosGG | instagram: https://www.instagram.com/chronosgg | enriched:yes","","osm","false","true"
"Comics Adventure","15705 Southeast McLoughlin Boulevard","Milwaukie","OR","US","97267","+1 503-305-7946","45.4096113","-122.6274208","","{Comics}","Su-Th 11:00-17:00; We 11:00-18:00; PH off","https://comics-adventure.com-place.com/","OSM node/13089085924 | enriched:yes","","osm","false","true"
"Contact — Cardhalla","","Laramie","OR","US","","307-223-1603","","","","{TCG}","","https://www.cardhalla.com/contact","email: cawvey@cardhalla.com | facebook: http://www.facebook.com/2008 | instagram: https://www.instagram.com/squarespace | enriched:yes","","ddg_targeted","false","true"
"Cosmic Card Shop","431 Ferry Street Southeast","Salem","OR","US","","(971) 332-0286","","","","{TCG}","","https://cosmiccardshop.net/","email: cosmiccards444@gmail.com | enriched:yes","","ddg_targeted","false","true"
"DragonVine Games","1500 Southeast East Devils Lake Road, Suite 308","Lincoln City","OR","US","97367","+1 541 364 3102","44.9590665","-124.0100668","","{Games}","","https://dragonvine.com/","OSM way/1018266217 | facebook: https://www.facebook.com/dragonvinegifts | instagram: https://www.instagram.com/dragonvinecomics | enriched:yes","","osm","false","true"
"Dragonvine","1500 Southeast East Devils Lake Road, Suite 413","Lincoln City","OR","US","97367","+1 541 364 3102","44.958351","-124.0118911","","{Hobby}","","https://dragonvine.com/","OSM way/1018216486 | facebook: https://www.facebook.com/dragonvinegifts | instagram: https://www.instagram.com/dragonvinecomics | enriched:yes","","osm","false","true"
"E4 Cards & More","3188 North Highway 97, Suite 101","Bend","OR","US","97703","+1-541-303-3000","44.0819178","-121.3035331","","{Games}","Mo closed; Tu-Fr 14:00-20:00; Sa,Su 11:00-19:00","https://e4cards.com/","OSM way/503697924 | email: hello@e4cards.com | facebook: https://www.facebook.com/E4Cards | instagram: https://www.instagram.com/e4cardsbend | enriched:yes","","osm","false","true"
"Experience Point","1702 Northeast 42nd Avenue","Portland","OR","US","97213","+1-503-287-0342","45.53523","-122.6197856","","{Games}","Mo-Sa 12:00-20:00; Su 12:00-19:00","http://www.xpgames.net/","OSM node/3994427567 | enriched:yes","","osm","false","true"
"First State Coin","7776 This Greentree Shopping Centerdoversportscardstore is located at 53 Greentree Drive","Dover","OR","US","","302-734-7776","","","","{Cards}","","https://www.sportscard-stores.com/store/636/dover/first-state-coin","enriched:yes","","ddg_targeted","false","true"
"FortWorthTXDesigner Greeting/BirthdayCardsFor Friends And...","","Fort Worth","OR","US","","817-377-3558","","","","{TCG}","","https://news.marketersmedia.com/fort-worth-tx-designer-greeting-birthday-cards-for-friends-and-family-launched/89066689","email: william@franchilaw.com, grant@co-livingconference.com, hello@co-livingconference.com | facebook: https://www.facebook.com/tr | enriched:yes","","ddg_pass2","false","true"
"Friends open comic,sportsmemorabiliashopinWaco, say people...","","Waco","OR","US","","(254) 776-1330","","","","{Sports,Comics,Collectibles}","","https://www.kwtx.com/2022/09/28/friends-open-comic-sports-memorabilia-shop-waco-say-people-are-investing-collectables/","email: publicfile@kwtx.com | facebook: https://www.facebook.com/kwtxnews10 | instagram: https://www.instagram.com/kwtx | enriched:yes","","ddg_pass2","false","true"
"Game Night Deli","1390 Progress Drive, Suite 104","Medford","OR","US","97504","+1-541-951-3485","42.3440071","-122.871642","","{Games}","Mo 10:00-18:00; Fr-Sa 10:00-21:00; Su 10:00-18:00","https://local.safeway.com/safeway/or/medford/1003-medford-ctr/deli.html","OSM way/1487129643 | email: 008bd364-7e71-49d4-acdd-a5d6db14e139@1.00x, 91e5f43f-7aea-467d-882e-9bd68db44827@1.00x, vadym.ustymenko@adobe.com | facebook: https://www.facebook.com/Safeway | instagram: https://www.instagram.com/safeway | enriched:yes","","osm","false","true"
"Game On","1477 Southeast 1st Avenue, Suite 103","Canby","OR","US","97013","+1-503-266-7288","45.2679887","-122.6755733","","{Games}","Mo-Sa 11:00-19:00; Su 12:00-18:00","http://www.gamestarinc.net/","OSM way/469367367 | enriched:yes","","osm","false","true"
"Game Vault El Paso","","El Paso","OR","US","","915-330-9545","","","","{Games}","","https://www.gamevaultelpaso.com/","facebook: https://www.facebook.com/gamevaultelpaso | instagram: https://www.instagram.com/gamevaultelpaso | enriched:yes","","ddg_pass2","false","true"
"GameStar","520 Northwest Eastman Parkway","Gresham","OR","US","97030","+1-503-491-1555","45.5011427","-122.4341036","","{Games}","Mo-Sa 11:00-19:00; Su 12:00-18:00","http://www.gamestarinc.net/","OSM way/474553201 | enriched:yes","","osm","false","true"
"Games Workshop","4104 Southeast 82nd Avenue, Suite 350","Portland","OR","US","97266","+1-503-788-7643","45.4929019","-122.5780775","","{Games}","We-Fr 12:30-20:00; Sa 10:00-19:30; Su 12:00-18:00","https://www.games-workshop.com/","OSM way/475237131 | facebook: https://www.facebook.com/WarhammerOfficial | instagram: https://www.instagram.com/warhammerofficial | enriched:yes","","osm","false","true"
"Gazelle SportsKalamazoo","","Kalamazoo","OR","US","","269.342.5996","","","","{Sports}","","https://gazellesports.com/pages/gazellesportskalamazoo","facebook: https://www.facebook.com/GazelleSportsKalamazoo | instagram: https://www.instagram.com/GazelleSports | enriched:yes","","ddg_pass2","false","true"
"Guardian Games","18105 Southwest Tualatin Valley Highway","Beaverton","OR","US","97003","+1-503-642-4100","45.4939271","-122.8630844","","{Games}","Mo-Fr 11:00-20:00; Sa 10:00-19:00; Su 12:00-18:00","https://ggportland.com/aloha-2/","OSM node/3548988672 | enriched:yes","","osm","false","true"
"HOODY'S COLLECTIBLES","61334 S HWY 97","BEND","OR","US","97702","(541) 388-6881","","","","{Collectibles}","","https://hoodys.us/pages/bend-store","email: tait@hoodys.us | facebook: https://www.facebook.com/hoodyscollectibles | instagram: https://www.instagram.com/hoodyscollectibles | enriched:yes","","directory_list","false","true"
"HOOKERS SPORTSCARDS","293 WEST 7TH","EUGENE","OR","US","97401","(541) 485-3414","","","","{Sports,TCG}","","https://www.sportscardshops.org/shop/eugene-hookers-sportscards/","email: leaflet@1.9.4 | enriched:yes","","directory_list","false","true"
"JAB's Collectibles","1498 East Main Street, Suite 106","Cottage Grove","OR","US","97424","+1 541 649 1128","43.7984182","-123.053075","","{Comics}","Tu-Sa 10:00-18:00","https://www.jabscollectibles.com/","OSM way/361048818 | email: intl-segmenter@11.7.10, core-js-bundle@3.2.1, focus-within-polyfill@5.0.9 | facebook: https://www.facebook.com/profile.php | instagram: https://www.instagram.com/jabscollectibles | enriched:yes","","osm","false","true"
"Lock & Key Adventurer's Guild","7 Oregon Coast Highway","Lincoln City","OR","US","97367","+1 541 300 8495","44.9610991","-124.0144308","","{Games}","10:00-21:00; PH off","https://lockandkeyguild.com","OSM node/6035746851 | email: keymaster@lockandkeyguild.com | facebook: https://www.facebook.com/LockandKeyGuild | instagram: https://www.instagram.com/lockandkeyguild | enriched:yes","","osm","false","true"
"MK Cards","48 Queen St. East","Cambridge","OR","US","","519-260-2646","","","","{TCG}","","https://mkkards.com/","enriched:yes","","ddg_canada","false","true"
"Magic The Gathering Singles And Sealed – Fact Or Fiction Games","163 Portland St","Dartmouth","OR","US","","(902) 462-8080","","","","{MTG,Games}","","https://fofgames.ca/","facebook: https://www.facebook.com/people | instagram: https://www.instagram.com/fofgames | enriched:yes","","ddg_canada","false","true"
"Marty's Sports Card Exchange Superstore","7037 Located at 6851 Lee Highway inChattanooga","Chattanooga","OR","US","","423-648-7037","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/863/chattanooga/martys-sports-card-exchange-superstore","enriched:yes","","ddg_targeted","false","true"
"Mindtaker Miniature","17030 SE 1st St, Suite 106","Vancouver","OR","US","98684","+1-360-835-2561","45.621457","-122.4958966","","{Hobby}","Mo-Tu 10:00-17:00 We 10:00–20:00 Th 10:00–18:00 Fr 10:00–20:00 Sa-Su: 10:00-18:00","https://www.mindtaker.org/","OSM node/13172351038 | email: info@mindtaker.org | facebook: https://www.facebook.com/mindtakerminis | enriched:yes","","osm","false","true"
"Modern Games","550 Southwest Industrial Way, Suite 150","Bend","OR","US","97702","+15416398121","44.0509744","-121.3153751","","{Games}","Su-Tu 11:00-20:00; We-Sa 11:00-22:00","https://www.moderngamesbend.com/","OSM way/441679819 | email: hello@moderngamesbend.com, +oregon+97702+hello@moderngamesbend.com | enriched:yes","","osm","false","true"
"Mox Boarding House","1938 West Burnside Street","Portland","OR","US","97209","+1 503 506 0669","45.5229067","-122.6908875","","{Games}","Mo-Fr 11:00-24:00; Sa-Su 10:00-24:00","https://www.moxboardinghouse.com/portland/","OSM node/9934647782 | facebook: https://www.facebook.com/MoxBoardingHousePortland | instagram: https://www.instagram.com/moxportland | enriched:yes","","osm","false","true"
"Mvp Sports Cards and Memorabilia","14 S Central Street","Medford","OR","US","","541-608-5414","","","","{Sports,TCG,Collectibles}","","https://www.sportscard-stores.com/store/897/medford/mvp-sports-cards-and-memorabilia","enriched:yes","","ddg_pass2","false","true"
"Mystical Mayhem","1519 Mohawk Boulevard","Springfield","OR","US","97477","+1 541 746 5501","44.058774","-122.9991402","","{Games}","Mo-Sa 10:00-18:00","https://tradingbloc.crystalcommerce.com/","OSM way/1117005390 | facebook: https://www.facebook.com/tradingbloc | tcgplayer: https://mystical-mayhem.tcgplayerpro.com | enriched:yes","","osm","false","true"
"Off The Charts Games","30 Northwest 2nd Street","Gresham","OR","US","97030","+15039121220","45.4989288","-122.4318552","","{Games}","","http://www.offthechartsgames.com/","OSM node/10839984929 | facebook: https://www.facebook.com/OffTheChartsGames | enriched:yes","","osm","false","true"
"Olympic Sports Cards and Games","","Calgary","OR","US","","403 259 5222","","","","{Sports,TCG,Games}","","https://www.olympicsportscardsandgames.com/","email: olympicsportscardsandgames@gmail.com | enriched:yes","","ddg_targeted","false","true"
"Oregon Country Art & Collectibles","1336 Northwest 13th Street","Lincoln City","OR","US","97367","+1 541 994 4411","44.9744334","-124.013886","","{Collectibles}","Mo-Sa 11:00-15:00; PH off","https://www.sewings.us/company-oregon-country-art-in-lincoln-city-or-31907","OSM node/10744428649 | enriched:yes","","osm","false","true"
"Oregon Sports Card Stores","","Portland","OR","US","","541 343-5561","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Oregon","enriched:yes","","ddg_targeted","false","true"
"PULLING THE PROS SPORTS CARDS","445 SW COAST HWY","NEWPORT","OR","US","97365","(541) 351-8803","","","","{Sports,TCG}","","https://www.sportscardspro.com/","enriched:yes","","directory_list","false","true"
"Packsmith Card Shop and Games","17777 Lower Boones Ferry Road, Suite C","Lake Oswego","OR","US","97035","+1-503-305-7620","45.3983122","-122.7423873","","{Collectibles}","Su-Th 10:00-18:00; Fr-Sa 10:00-19:00","https://1stopcardshopandgames.com/","OSM way/355175859 | email: info@1stopcardshopandgames.com, 1stopcsag@gmail.com | facebook: https://www.facebook.com/profile.php | instagram: https://www.instagram.com/1stopcsag | enriched:yes","","osm","false","true"
"Pokémon TCG Sealed Product & Singles @ Most Wanted Dartmouth","","Dartmouth","OR","US","","902-446-7296","","","","{TCG}","","https://www.kijiji.ca/v-toys-games/dartmouth/pokemon-tcg-sealed-product-singles-most-wanted-dartmouth/1717862971","facebook: https://www.facebook.com/Kijiji.ca | instagram: https://www.instagram.com/kijijicanada | enriched:yes","","ddg_canada","false","true"
"Puddletown Games & Puzzles","4120 Northeast Fremont Street","Portland","OR","US","97212","+15037649711","45.548161","-122.6201349","","{Games}","Mo-Su 11:00-19:00","https://www.puddletowngames.com/","OSM node/10824669976 | email: info@puddletowngames.com | facebook: https://www.facebook.com/PuddletownGames | instagram: https://www.instagram.com/puddletowngames | tcgplayer: https://puddletowngames.tcgplayerpro.com | enriched:yes","","osm","false","true"
"RON'S COINS & COLLECTIBLES","1980 New Location September 2018 620 Center Point Rd NECedarRapids","Cedar Rapids","OR","US","","319-365-6108","","","","{Collectibles}","","http://www.ronscoins.net/","email: ron@ronscoins.net | enriched:yes","","ddg_pass2","false","true"
"Rune & Board","238 Southeast Washington Street","Hillsboro","OR","US","97123","+1-503-521-7610","45.521228","-122.9871741","","{Games}","Mo-Fr 12:00-20:00; Sa 10:00-19:00; Su 12:00-18:00","https://runeandboard.com/","OSM node/9906557391 | enriched:yes","","osm","false","true"
"Shiv Games","3800 River Road North, Suite 160","Keizer","OR","US","97303","no","44.9807613","-123.0263107","","{Games}","","https://www.ebay.com/str/shivgames","OSM node/12578207987 | ebay: https://www.ebay.com/str/shivgames | enriched:yes","","osm","false","true"
"Shoe & Sneaker StoreinBatonRouge| JDSportsat Mall ofLouisiana","6401 Bluebonnet Boulevard 2072BatonRouge","Baton Rouge","OR","US","","(225) 767-2520","","","","{Sports}","","https://stores.jdsports.com/la/batonrouge/mall-of-louisiana.html","facebook: https://www.facebook.com/jdsportsus | instagram: https://www.instagram.com/jdsportsus | enriched:yes","","ddg_targeted","false","true"
"SportingGoods Stores and BicycleShops|Beaverton...","8622 SW Hall Blvd","Beaverton","OR","US","","(503) 641-9556","","","","{Sports}","","https://www.manta.com/mb_54_B63AD_H82/sporting_goods_stores_and_bicycle_shops/beaverton_or","enriched:yes","","ddg_targeted","false","true"
"Sports 101 Cards","1534 Southeast Highway 101","Lincoln City","OR","US","97367","+1 541 614 0563","44.9565118","-124.0133552","","{Sports}","Mo-Fr 10:30-17:30; Sa 11:00-15:00","https://www.ebay.co.uk/itm/355655241865","OSM way/714990881 | enriched:yes","","osm","false","true"
"SportsMemorabilia& AutographedSportsCollectibles","","Portland","OR","US","","800-793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/maine/portland.html","facebook: https://www.facebook.com/pages | enriched:yes","","ddg_pass2","false","true"
"Spot It","2447 or visit us at 61334 South Highway 97","Bend","OR","US","","541-389-2447","","","","{Cards}","","https://learningexpress.com/bend/spot-it-091520.html","enriched:yes","","ddg_targeted","false","true"
"Stores","2269 N Germantown Pkwy Suite 101Memphis","Memphis","OR","US","","901-425-3447","","","","{Cards}","","https://store.nashcards.com/pages/stores","instagram: http://instagram.com/nashcards | enriched:yes","","ddg_targeted","false","true"
"Stuart's Hollywood Collectibles, Salem OR (503) 375-6109","","Salem","OR","US","","(503) 375-6109","","","","{Collectibles}","","https://www.showroomfinder.com/oregon/stuarts-hollywood-collectibles/","facebook: https://www.facebook.com/tr | enriched:yes","","ddg_pass2","false","true"
"Sweet Spot Sports & Gaming","4235 Southeast 182nd Avenue","Gresham","OR","US","97030","+1-503-512-8152","45.491845","-122.476025","","{Sports}","Tu-Fr 10:00-18:00; Sa,Su 10:00-17:00","https://www.loc8nearme.com/oregon/gresham/sweet-spot-sports-and-gaming/3001354/","OSM way/589759100 | email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/pages | enriched:yes","","osm","false","true"
"T2 Trading Cards & Collectibles","11533 Southwest Pacific Highway","Tigard","OR","US","97223","+1-971-406-5617","45.4416774","-122.7490967","","{TCG}","","https://t2llcshop.square.site/","OSM way/354397592 | enriched:yes","","osm","false","true"
"The Barn on Country Club: Great Selection ofCollectiblesfor Home or...","","Winston-Salem","OR","US","","(336) 661-8400","","","","{Collectibles}","","https://www.dailymotion.com/video/x6wcise","enriched:yes","","ddg_pass2","false","true"
"The Yugioh Outlet","6019 Southeast 44th Avenue","Portland","OR","US","97206","+1-971-400-1529","45.4786334","-122.6177328","","{Yu-Gi-Oh}","Fr 15:00-22:00; Sa,Su 12:00-20:00","https://www.loc8nearme.com/oregon/portland/yugioh-outlet/5109748/","OSM way/459283346 | enriched:yes","","osm","false","true"
"Trading Cards: Baseball or Other Sports, Entertainment, Etc.","209 Ragland Road Beckley","Charleston","OR","US","","(304) 256-2446","","","","{Sports,TCG}","","https://www.manta.com/mb_45_B63B37N3_49/trading_cards_baseball_or_other_sports_entertainment_etc_/west_virginia","enriched:yes","","ddg_pass2","false","true"
"Treasure Trove Games","3800 River Road North, Suite 160","Keizer","OR","US","97303","+1-503-953-6156","44.9807607","-123.0262951","","{Games}","","https://treasuretrove.games/","OSM node/13717241650 | email: ttgameskeizer@gmail.com | ebay: https://www.ebay.com/str/shivgames | enriched:yes","","osm","false","true"
"Winners Corner","17310 Northeast Halsey Street","Gresham","OR","US","97230","+15034778529","45.5343373","-122.4851641","","{Hobby}","","https://www.winnerscornergames.com/","OSM node/10822267605 | facebook: http://www.facebook.com/2008 | enriched:yes","","osm","false","true"
"Arkham Gift Shoppe","4091 William Flinn Highway","Allison Park","PA","US","15101","+1-888-370-9252","40.5680542","-79.9548923","","{Comics}","Mo-Tu off; We 12:00-19:00; Th 13:00-19:00; Fr 13:00-19:00; Sa 12:00-18:00; Su 12:00-17:00","https://www.loc8nearme.com/pennsylvania/hampton/arkham-gift-shoppe-comics-and-collectibles/2940077/","OSM node/13507196392 | email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","osm","false","true"
"BASEBALL CARD CASTLE INC","CRANBERRY TWP","","PA","US","16066","(724) 772-0490","","","","{Sports,TCG}","","https://baseballcardcastle.com/","enriched:yes","","directory_list","false","true"
"Baseball CardShopsinPhiladelphia,PA|SportsMemorabilia...","2720 Rhawn St","Philadelphia","PA","US","","267-872-1486","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/philadelphia-pa-baseball-card-shops/","email: hello@ballcardgenius.com | facebook: https://www.facebook.com/ballcardgenius | instagram: https://www.instagram.com/ballcardgenius | enriched:yes","","ddg_pass2","false","true"
"BaseballCardShopsinPhiladelphia,PA|SportsMemorabilia...","2720 Rhawn St","Philadelphia","PA","US","","267-872-1486","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/philadelphia-pa-baseball-card-shops/","email: hello@ballcardgenius.com | facebook: https://www.facebook.com/ballcardgenius | instagram: https://www.instagram.com/ballcardgenius | enriched:yes","","ddg_targeted","false","true"
"Bill & Walt's Hobby Shop","101 Smithfield Street","Pittsburgh","PA","US","15222","+1-412-281-9040","40.4373762","-80.0007405","","{Comics,Hobby}","","https://www.loc8nearme.com/pennsylvania/pittsburgh/bill-and-walts-hobby-shop/7446415/","OSM node/9354127406 | email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","osm","false","true"
"Broadside Gaming","45 West King Street","Shippensburg","PA","US","17257","+1 717-477-6972","40.0504804","-77.5213432","","{TCG}","Mo-Th,Su 11:00-20:00; Fr-Sa 11:00-21:00","https://broadsidegaming.com/","OSM node/11838234925 | email: broadsidegamingllc@outlook.com | facebook: https://www.facebook.com/BroadsideGaming | instagram: https://www.instagram.com/broadsidegaming_ | enriched:yes","","osm","false","true"
"CARD COLLECTING MAIA","111 S 4TH STREET","HAMBURG","PA","US","19555","(610) 568-6665","","","","{TCG}","","https://cardcollective.eu/","email: support@cardcollective.eu | facebook: https://www.facebook.com/TheCardCollective | instagram: https://www.instagram.com/cardcollective | enriched:yes","","directory_list","false","true"
"CARD STADIUM","3715 WALNUT ST","HARRISBURG","PA","US","17109","(717) 234-0655","","","","{TCG}","","https://www.facebook.com/profile.php?id=100063648274676","facebook: https://www.facebook.com/people | enriched:yes","","directory_list","false","true"
"CHALFONT SPORTS CONNECTION","414 TOWN CENTER","NEW BRITAIN","PA","US","18901","(267) 247-5936","","","","{Sports}","","www.sportsconnectionpa.com","facebook: https://www.facebook.com/groups | instagram: https://www.instagram.com/sports.connection.cards | enriched:yes","","directory_list","false","true"
"Clubhouse Cards","1798 North Highland Road","Pittsburgh","PA","US","15241","+1-412-308-6260","40.3488957","-80.0522619","","{Collectibles}","Tu,Th 12:00-18:00; We,Fr 12:00-19:00; Sa,Su 12:00-17:00","https://clubhousecardspgh.com/","OSM node/7653825746 | email: contact@clubhousecardspgh.com | facebook: https://www.facebook.com/ClubhouseCardsPGH | instagram: https://www.instagram.com/clubhousecardspgh | enriched:yes","","osm","false","true"
"DGN SPORTS CARDS","224 E MARKET ST","ORWIGSBURG","PA","US","17961","(570) 968-2132","","","","{Sports,TCG}","","www.dgnsportscards.com","email: info@dgnsportscards.com | enriched:yes","","directory_list","false","true"
"Deal Me In Games","127 East Philadelphia Avenue","Boyertown","PA","US","19512","+1 484-415-0058","40.3321508","-75.6352934","","{Games}","Mo off; Tu-Th 12:00-22:00; Fr 12:00-24:00; Sa 11:00-22:00; Su 12:00-18:00","https://www.dealmeingames.com/","OSM node/6282125853 | email: dealmeingames@gmail.com | facebook: https://facebook.com/DMIGboyertown | instagram: https://www.instagram.com/dealmeingames | enriched:yes","","osm","false","true"
"East Side Sports Cards","1005 A Hanover Ave","Allentown","PA","US","","610-820-5595","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/600/allentown/east-side-sports-cards","enriched:yes","","ddg_targeted","false","true"
"Esther's","219 North Avenue","Millvale","PA","US","15209","+1 412-821-2415","40.4814302","-79.9746973","","{Hobby}","We,Fr 12:00-17:00; Sa 09:00-15:00","https://esthers-hobby-shop.wheree.com/","OSM way/385586326 | email: wght@100..900 | enriched:yes","","osm","false","true"
"Farbo Co.","9 West Grant Street","Lancaster","PA","US","17603","+1 717-466-3487","40.0387108","-76.30658","","{Games}","Tu-Sa 11:00-18:00; Su 11:00-16:00; Mo off","https://farboco.com/","OSM node/11163136548 | email: themidnightoil@farboco.com | facebook: http://www.facebook.com/farboco | instagram: https://www.instagram.com/farboco | enriched:yes","","osm","false","true"
"Fourcorners Comics","42 Baltimore Street","Gettysburg","PA","US","17325","+1 717-334-2336","39.8299132","-77.230847","","{Comics}","Mo-Th,Su 11:00-18:00; Fr-Sa 11:00-19:00","https://fourcornerscomics.com","OSM way/1071400408 | email: four.corners.comics@gmail.com | facebook: https://www.facebook.com/fourcornerscomics | instagram: https://www.instagram.com/four.corners.comics | ebay: https://www.ebay.com/str/fourcornerscomics | enriched:yes","","osm","false","true"
"GARDEN OF EARTHLY DELIGHTS","7907 BUSTLETON AVE","PHILADELPHIA","PA","US","19152","(215) 332-3321","","","","{Cards}","","https://www.loc8nearme.com/pennsylvania/philadelphia/garden-of-earthly-delights-ltd/2890881/","email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","directory_list","false","true"
"GREENTREE SPORTS CARDS","1002 GREENTREE RD","PITTSBURGH","PA","US","15220","(412) 937-0540","","","","{Sports,TCG}","","https://greentreesc.tcgplayerpro.com/","email: greentreesportscards@gmail.com | facebook: https://www.facebook.com/pages | instagram: https://www.instagram.com/greentreesportscards | enriched:yes","","directory_list","false","true"
"JUNIATA CARDS","1019 NORTH 4TH AVENUE","ALTOONA","PA","US","16601","(814) 944-0810","","","","{TCG}","","https://junksplayground.de/","enriched:yes","","directory_list","false","true"
"KEL'S SPORTS CARDS","439 RAILROAD STREET","BRIDGEVILLE","PA","US","15071","(412) 276-5080","","","","{Sports,TCG}","","www.kelscards.com","enriched:yes","","directory_list","false","true"
"KERMS CARD SHOP","24 S CARLISE ST","GREENCASTLE","PA","US","17225","(717) 597-1161","","","","{TCG}","","https://www.loc8nearme.com/pennsylvania/greencastle/kerms-card-shop/8417457/","email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","directory_list","false","true"
