"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Kaboom","","Virginia Beach","VA","US","","757-902-2260","","","","{Cards}","","https://www.lgsfinder.org/virginia/virginia-beach/kaboom-virginia-beach","","","ddg_pass2","false","true"
"The Booster Box: Trading Card Games","","Virginia Beach","VA","US","","757-379-3223","","","","{TCG,Games}","","https://www.lgsfinder.org/virginia/virginia-beach/the-booster-box-trading-card-games-virginia-beach","","","ddg_pass2","false","true"
"Virginia","701 Lynnhaven Pkwy #6AVirginiaBeach","Virginia Beach","VA","US","","757-340-8801","","","","{Cards}","","http://www.hobbyshopguideusa.com/virginiahobbyshops.htm","","","ddg_pass2","false","true"
"Quarterstaff Games","","Burlington","VT","US","","802-863-3666","","","","{Games}","","https://www.lgsfinder.org/vermont/burlington/quarterstaff-games-burlington","","","ddg_pass2","false","true"
"Vermont Toy and Hobby, Inc.","155 Dorset St","Burlington","VT","US","","802-860-9567","","","","{Collectibles}","","https://www.sportscard-stores.com/store/155/burlington/vermont-toy-and-hobby-inc","","","ddg_pass2","false","true"
"Vermont","2 Salisbury St Randolph","Rutland","VT","US","","802-728-6003","","","","{Cards}","","http://www.hobbyshopguideusa.com/vermonthobbyshops.htm","","","ddg_pass2","false","true"
"Collector's Zone","","Spokane","WA","US","","509-487-0744","","","","{Cards}","","https://www.sportscard-stores.com/store/499/spokane/collectors-zone","","","ddg_pass2","false","true"
"Sportscards Northwest","","Spokane","WA","US","","509-891-7171","","","","{Sports,TCG}","","https://www.lgsfinder.org/washington/spokane-valley/sportscards-northwest-spokane-valley","","","ddg_pass2","false","true"
"The Game Matrix","8610 SouthTacomaWay Lakewood","Tacoma","WA","US","","253-583-9708","","","","{Games}","","http://www.thegamematrix.com/","","","ddg_pass2","false","true"
"Reckless Hobbies & Collectibles","7415 E. Mill Plain Blvd","Vancouver","WA","US","","(360) 433-2962","","","","{Collectibles}","","https://www.visitvancouverwa.com/listing/reckless-hobbies-&-collectibles/3092/","","","ddg_pass2","false","true"
"Treasure Hunters Buy & Sell Comics, Cards, Collectibles & More","","Appleton","WI","US","","920-224-5404","","","","{Comics,TCG,Collectibles}","","https://www.lgsfinder.org/wisconsin/appleton/treasure-hunters-buy-sell-comics-cards-collectibles-more-appleton","","","ddg_pass2","false","true"
"All Pro Sport Cards","7940 Sheridan Road","Kenosha","WI","US","","(262)652-9911","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/225/kenosha/all-pro-sport-cards","","","ddg_pass2","false","true"
"Find Us","302 East Towne Mall","Madison","WI","US","","(608) 285-9614","","","","{Cards}","","https://www.rabbitholesportscards.com/find-us","","","ddg_pass2","false","true"
"CWV","3511 Noyes Avenue SECharleston","Charleston","WV","US","","304-741-1117","","","","{Cards}","","https://charlestonwv.com/listing/the-poke-spot/","","","ddg_pass2","false","true"
"Donna's Unique Gifts and Collectibles","9500 Mall Rd suite 911","Morgantown","WV","US","","724-301-8785","","","","{Collectibles}","","https://www.visitmountaineercountry.com/shop/donnas-unique-gifts-and-collectibles/","","","ddg_pass2","false","true"
"Wyoming Sports Card Stores","","Laramie","WY","US","","307-635-9191","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Wyoming","","","ddg_pass2","false","true"
