"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Sports Memorabilia & Autographed Sports Collectibles","","Lubbock","TX","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/texas/lubbock.html","","","ddg_targeted","false","true"
"Triple Cards and Collectibles","","Plano","TX","US","","214-509-5263","","","","{TCG,Collectibles}","","https://www.sportscard-stores.com/store/153/plano/triple-cards-and-collectibles","","","ddg_targeted","false","true"
"BoomTown Sports Cards & Collectibles","10350 Bandera Rd","San Antonio","TX","US","","(210) 444-9419","","","","{Sports,TCG,Collectibles}","","https://boomtownsportscards.com/","","","ddg_targeted","false","true"
"Beehive Sports Cards","3481 Riverdale Rd","Ogden","UT","US","","801-689-2687","","","","{Sports,TCG}","","https://www.facebook.com/beehivesportscards/","","","ddg_targeted","false","true"
"Card Shops","","Ogden","UT","US","","801-689-2687","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=274","","","ddg_targeted","false","true"
"Deseret Collectables","","Ogden","UT","US","","555-471-7528","","","","{Cards}","","https://www.keepupcards.com/shop/deseret-collectables-ogden-ut","","","ddg_targeted","false","true"
"Platinum Sports and Music Memorabilia, Provo UT (801) 691-1827 ...","","Provo","UT","US","","(801) 691-1827","","","","{Sports,Collectibles}","","https://www.showroomfinder.com/utah/platinum-sports-and-music-memorabilia/","","","ddg_targeted","false","true"
"Game Haven St. George","","St George","UT","US","","435-627-0616","","","","{Games}","","https://www.lgsfinder.org/utah/st-george/game-haven-st-george-st-george","","","ddg_targeted","false","true"
"It's Time To Duel!","250 Red Cliffs DrSt","St George","UT","US","","(435)627-0616","","","","{Cards}","","https://gamehavenstgeorge.tcgplayerpro.com/","","","ddg_targeted","false","true"
"C and M Trading Cards","5411 Williamson Road","Roanoke","VA","US","","540-563-1007","","","","{TCG}","","https://www.sportscard-stores.com/store/421/roanoke/c-and-m-trading-cards","","","ddg_targeted","false","true"
"PSA Dealer: B&B Cards and Collectibles","4239 Holland Road","Virginia Beach","VA","US","","757-495-5523","","","","{TCG,Collectibles}","","https://www.psacard.com/dealers/detail/bandb-cards-collectibles/3635","","","ddg_targeted","false","true"
"Vermont Gaming Academy Rutland","","Rutland","VT","US","","802-772-7482","","","","{Cards}","","https://www.lgsfinder.org/vermont/rutland/vermont-gaming-academy-rutland-rutland","","","ddg_targeted","false","true"
"Andy's Sports Cards in Bellevue, WA 98008","80 157th Ave SE inBellevue","Bellevue","WA","US","","(425) 746-1368","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/united-states/washington/bellevue/game-store/2001168328-andy-s-sports-cards","","","ddg_targeted","false","true"
"Collector's Corner NW","","Bellevue","WA","US","","425-455-0701","","","","{Cards}","","https://www.lgsfinder.org/washington/bellevue/collectors-corner-nw-bellevue-bellevue","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Bellevue","WA","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/washington/bellevue.html","","","ddg_targeted","false","true"
"Card Exchange","14020 AURORA AVE NSEATTLE","Seattle","WA","US","","206-440-5467","","","","{TCG}","","https://cardexchangesports.com/","","","ddg_targeted","false","true"
"Card Exchange Sports","14020 AURORA AVE NSEATTLE","Seattle","WA","US","","206-440-5467","","","","{Sports,TCG}","","https://cardexchangesports.com/","","","ddg_targeted","false","true"
"Knutsen's Northwest Sportscards","5510 6th Ave","Tacoma","WA","US","","(253)-564-9204","","","","{Sports,TCG}","","https://www.nw-sportscards.com/","","","ddg_targeted","false","true"
"Green Bay City Cards","","Green Bay","WI","US","","(920) 489-2276","","","","{TCG}","","https://www.facebook.com/greenbaycitycards/","","","ddg_targeted","false","true"
"Jim's Card Korner","2865 University Avenue","Madison","WI","US","","608-233-0045","","","","{TCG}","","https://www.sportscard-stores.com/store/786/madison/jims-card-korner","","","ddg_targeted","false","true"
"Select Cards & Collectables in South Charleston, WV 25303","","Charleston","WV","US","","681-205-8254","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/west-virginia/south-charleston/collectibles-store/2017729730-select-cards-collectables","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Charleston","WV","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/west_virginia/charleston.html","","","ddg_targeted","false","true"
"Baseball Cards and More","765 Third Ave","Huntington","WV","US","","304-522-1380","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/310/huntington/baseball-cards-and-more","","","ddg_targeted","false","true"
"Freeman's Sports Cards & Collectibles – Huntington, West ...","","Huntington","WV","US","","304-416-3631","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/west-virginia/huntington/freemans-sports-cards-collectibles-huntington","","","ddg_targeted","false","true"
"One More TCG & Collectibles","","Huntington","WV","US","","859-705-9753","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/west-virginia/huntington/one-more-tcg-collectibles-huntington","","","ddg_targeted","false","true"
"Crossroad Collectibles in Cheyenne, WY 82009","1400 Dell Range Blvd Ste 48 inCheyenne","Cheyenne","WY","US","","307-220-5836","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/wyoming/cheyenne/trading-card-store/2026491208-crossroad-collectibles","","","ddg_targeted","false","true"
"Gotta Catch 'Em All?","","Cheyenne","WY","US","","307-514-0052","","","","{Cards}","","https://gamemasterschey.tcgplayerpro.com/","","","ddg_targeted","false","true"
"Sportscards and More","9191 ThisCheyennesportscardstore is located at 104 W. 17th Street","Cheyenne","WY","US","","307-635-9191","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/1100/cheyenne/sportscards-and-more","","","ddg_targeted","false","true"
"Games Gauntlet","209 S 3rd","Laramie","WY","US","","307-689-7546","","","","{Games}","","https://www.wargames.com/store/1546/laramie/games-gauntlet","","","ddg_targeted","false","true"
"SportingGoods Stores and BicycleShops|Laramie,WY- Manta.com","","Laramie","WY","US","","(307) 745-8775","","","","{Sports}","","https://www.manta.com/mb_54_B63AD_O6K/sporting_goods_stores_and_bicycle_shops/laramie_wy","","","ddg_targeted","false","true"
